residual,phi1_L8Bo,phi3_Donor,phi2_Chloroform
1.5777218104420236e-30,0.4827933887485511,0.14302058766504822,0.37418602358640063
1.5777218104420236e-30,0.5959792493169767,0.019644476121312537,0.3843762745617108
7.888609052210118e-31,0.48485214792039716,0.1381141665277668,0.3770336855518361
7.888609052210118e-31,0.5921004186849277,0.02113032734711177,0.3867692539679605
1.5777218104420236e-30,0.4869950050762328,0.13318768434514905,0.3798173105786181
1.5777218104420236e-30,0.5881942515028571,0.02272856405224753,0.38907718444489536
7.888609052210118e-31,0.4892270819772576,0.12824418304232915,0.38252873498041323
7.888609052210118e-31,0.5842609939709758,0.024447686748578917,0.39129131928044536
7.888609052210118e-31,0.491553885560644,0.12328704197469087,0.3851590724646651
7.888609052210118e-31,0.580300957282628,0.026296838902039554,0.3934022038153325
7.888609052210118e-30,0.4939813423097275,0.11832000240794838,0.38769865528232417
7.888609052210118e-30,0.5763145217407116,0.028285855563820083,0.3953996226954683
0.0,0.49651583623596757,0.11334719301766122,0.39013697074637116
0.0,0.5723021408704444,0.030425315679871986,0.3972725434496836
0.0,0.4991642509372208,0.10837315629298255,0.3924625927697967
0.0,0.5682643454756495,0.03272659835695084,0.3990090561673996
7.888609052210118e-31,0.5019340162257722,0.10340287574230822,0.3946631080319196
7.888609052210118e-31,0.564201747586343,0.03520194338446006,0.40059630902919696
2.7610131682735413e-29,0.5048331599626813,0.09844180365783911,0.3967250363794796
2.7610131682735413e-29,0.5601150442150613,0.03786451633399106,0.4020204394509476
1.5777218104420236e-30,0.5078703657519134,0.09349588923850699,0.39863374500957965
1.5777218104420236e-30,0.5560050208455711,0.04072847858280448,0.4032665005716244
0.0,0.5110550373547694,0.08857160666244085,0.4003733559827897
0.0,0.5518725545386801,0.04380906263368389,0.404318382827636
7.099748146989106e-30,0.5143973706948914,0.08367598276340127,0.4019266465417073
7.099748146989106e-30,0.5477186165452684,0.04712265313176562,0.40515873032296595
7.888609052210118e-31,0.5179084346613467,0.07881662361300051,0.40327494172565276
7.888609052210118e-31,0.5435442742620443,0.05068687400924595,0.40576885172870975
7.888609052210118e-31,0.5216002618445525,0.0740017394933341,0.40439799866211334
7.888609052210118e-31,0.5393506923805494,0.054520682221461905,0.40612862539798866
